Tweet index	Tweet text	Label
583	Oh hello flu! Thank you for fooling me in thinking you were gone! I missed you so much! #sarcasm #flu #yaay	1
1179	Stinker of a day... Nothing has gone right. Got worse as the day went on... #Ahhhhhhhhh #Depression #CantWaitForTomorrow #Not	1
3700	@Will_UK @bluebellgray it's like you're in the Maldives #seaandwhitesands	0
941	The UofL student ticket policy is such a well thought out plan, good job SGA. #sarcasm #ihateyou	1
1081	@Spencer_Downey @FFPMMarc ooh, that looks like so much fun! #sarcasm	1
188	@PowerTripKFAN Adrian was raised that way and he made it to the NFL. Maybe he thought that would motivate his kid to get there too? #not	1
1655	i can't believe all the shits for the past days are finally over!	0
3219	@CNBLUEPERU #skill support compyuter system<<what is your idea<>#not robotway	0
2676	Hahaha! @jamieyuccas enjoying the #selfiestick I got her for Christmas! http://t.co/2aNmDutKtX	0
2320	"@theprojecttv When all the ""trauma"" these kids are suffering is over, the fact remains, You apologised for telling the truth. #irony #stuism"	1
2019	What an awesome performance by the Choral students @VictoriaArts tonight! They're developing young stars of the future right here in #yeg!	0
1371	I just want to thank e-l-e-n-a-t on tumblr for spoiling me #BOFA -.- #sarcasm... Honestly? Fuck you! #martinfreeman	1
227	Off to a slow start this morning . 😩	0
1475	Each snooze button is more tempting than the last 😴🆘	0
536	I've changed gazilion times the #java configuration NOT to check for updates. It's nice that every five minutes asks me for an update! #not	1
3362	Yeah this is so cool just fucking woke up#NOT	1
2663	All I wanted was to see you	0
698	I hate plane rides but I wanna go to so many different countries #irony	1
1489	Love that my buses are every half an hour😠😡😤 #not	1
1622	"@AJtedded: Aaaaaand to read ""Big Sleep"" because can't get any sleep... #Irony http://t.co/BzEhrjZEKS"	1
3746	http://t.co/xMzzKi6kn6 << Don't know how this didn't get to number 1! #accounting #sarcasm #absolutetosh	1
1793	Why does Zayn look like a Spanish flamingo dancer	0
1038	"Watching the news being like; ""oh this totally restored my faith in humanity."" #not"	1
209	I love 14 hour shifts #not 😩😩😩	1
1925	So excited to spend the next 12 hours at school. #not	1
566	@JeffersonLake Are they going for the very original plans now?	0
314	Big thanks to my teachers for the FOUR tests I have to take tomorrow #woohoo #not	1
602	Hiding in plain sight. By #MichaelBeerens (http://t.co/EJaFcMsIrA) #graffiti #streetart #irony http://t.co/T3kvGtDBO9	1
234	@bgracely @Horn_Chris gotta be a joke about tootin a Horn somewhere	0
1152	Where is the #TortureReport from Showtime's Homeland? #sarcasm	1
1895	"@Cyclocosm Hey, he DOES have the word ""ban"" on his home page like two or three times though. #AcknowledgementIsFirstStep #Sarcasm"	1
3093	null (68! ) - How much do you know about periods? http://t.co/EVkS6rFVQh via @play_buzz	0
1290	@carlyaquilino: #not weird http://t.co/ApFZyGEtVr @gampnasty	0
112	Its a marshmallow world in the winter 🎶 #getthisoutofmyhead	0
2248	Beautiful day #sarcasm	1
1090	@JJJetPlane94 nah dude my buddy puked all over steak and shake	0
2627	they dip, we drip #fat #sumo #hippoes #happy #like #so #not #turtle #googlemapcibae #love #bij... http://t.co/P0viOrlrXc	0
3115	@Pallekenl 1/5th. Just like in the real world! #sarcasm	1
3444	@TylerScruggs @Tatious We're going to Hotel Vegas. It's a 1968 themed party.	0
2804	Sitting around listening to sad music really helps the depression. #Not	1
473	A deal was negotiated between @Metrolinx & GTAA. That deal was is hidden & built into the pricing of #UPX tix. Why all the secrecy? #TOpoli	0
1970	@Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast	0
1232	@doforsarawak it's a #sarcasm	0
1135	3 hours of sleep is sufficient to tackle this day. #NOT #timezoneproblems	1
1310	Stop living like a king, you're not one So using this in real life. #ExodusMovie	0
362	#BBC #News -- #Thailand #crown #prince's #wife #resigns #from #royalty. http://t.co/0a1SLM5K5k	0
136	@Vh1Supersonic Cause of all the things in life this seems to be in #Balance. |Music- Medicine, @Vh1Supersonic - Doctor|#SuperDayLineUp	0
2362	Fleury with 5 shut outs so far on the season. He's still not good though #sarcasm	1
1054	"Do...or do not. There is no try. - #Yoda ""Do. Do not. Try. Try again. Repeat until you get it right."" - #JarrodDavis"	0
3183	Welp! Back to the drawing board 😣  #mua #sike #not #eyeliner #fail #notforme #makeup #naturalgirl... http://t.co/u0xbdxWysd	0
23	@yWTorres9 time to hit the books then #irony	1
1692	Oh materialism, how I've missed you. #not	1
3726	Fischer ordered fish and chips #irony	1
2318	Committed to you, your privacy and an open Web|Please turn on JavaScript to display this page correctly. ||Firefox homepage #irony	1
696	@billisFPS you are sleeping? Wake up the next AC game has been leaked!!!!! #ACVictory http://t.co/oEyqK4fa0g	0
421	Double standards are always a fun thing #not	1
2872	Parking meter obviously forgot to get its own parking ticket. #irony http://t.co/fa0ypoYOSx	1
461	people speaking of law to protesters who are fighting for justice themselves... #irony #ModelTownNotForgotten #PAT #PTI #GoNawazGo	1
1068	#Australia -- Eight #children #killed in Australia in #reported #mass #stabbing. http://t.co/WDOD2tSaXB via @reuters	0
88	My #Christmas ritual...part one. #HowTheGrinchStoleChristmas http://t.co/yIJ6tiHmsM	0
283	"Is ""I have to go...my gelding is struggling with dystocia"" a valid excuse...I just want to see the (lack of) reaction #whenyouseeit #sarcasm"	1
1739	Comcast, greatest customer service on the planet #sarcasm #comcastistheworst http://t.co/0fRUac4tBv	1
1201	The moral police & vigilante's are very quiet with every #rape. I suppose it is Indian culture then? #sarcasm #uber #DelhiRape	1
1289	Off to brave Tesco. Humungous shopping list, hail outside #ohbliss #not	1
3639	@AlWashingnutt Yeah...me too!!!!! #not!! x	1
1188	"@JustAnotherMo Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody!  Get it right!  D: #sarcasm"	1
860	Big 12 fans flocking to support TCU after that OU beat down, Texas loss, and WVU manhandling lol.	0
534	@ExcuseMySarcasm Oh no, I've tipped Gamergates hand. Now you know our end game! #sarcasm	1
3440	@Tchengg @ShareThis but she was white!.IOW guilty of racism by fact of skin color.#Ferguson taught me that. #sarcasm	1
2764	Absolutely love being harassed by a group of twatty adolescents on a late night shop #Not	1
1564	I liked a @YouTube video from @_stylebydani_ http://t.co/QGjcBlZYPt 2015 Challenge! Style By Dani	0
3364	@FoxNews Feds doing studies of gays as if they are a different species. Add word lesbian before your study and double your grant $$.	0
3545	@cllr_alambritis @Merton_Council No reply. What a surprise. #sarcasm	1
3608	#Oil #plunges 3 #percent to #new #five-#year #lows #after #bearish #IEA #outlook. http://t.co/tvMIOkXZUf via @reuters	0
2693	We still got alot of moonlight left	0
3774	Oh the #irony - a gas hauling semi with FLAMMABLE signs all over it - and the driver is smoking. #truestory #I10 #Texas2015	1
3290	I fell asleep posting my last post. #Irony	1
1503	I got to meet a real CSI tonight #cool but the little jerks who broke into his office at 2am #not cool😡	0
1294	I'm so ready to get drunk tonight	0
3744	Bang-on. Great insight. RT @DonaldKScott: Interesting read: Democracy in AB is about management, not ideology: http://t.co/8Wcce2MiKW #ableg	0
2020	Every parent wants their child to get ahead, help your child with a sponsorship/grant from @TheMMBF #charity	0
943	Rants about being pregnant and judged for buying a bottle of wine. Poses weekly for belly pics in front of wine rack. #irony or #fail ?	0
3685	I feel she didn't love me :/ :( :( #im #not #ok	0
1279	#your biggest task is to get me to look #how shall one do that? #not looking #none of them #cleverclogs #shld #know #my #nakhre too	0
2119	We prefer to lose the derby vs #SuC and fight for Ligna trophy. #NOT	1
1958	@TheVampsband who doesn't?? #sarcasm	1
888	Hey, @HLTVorg. DenialCSGO decided that they want to replace @denialfugly and I'm their new player. #NAShuffle Nobody is safe. #CSGO #sarcasm	1
2718	@gigabarb @CloudOfCaroline wish I was there. maybe next year. I'll be the one with the mad socks. no clothes. just socks.	0
686	@chris_steller @RandBallsStu I expected some sort of apple quip but that's why you guys do the jokes and I do the news tbh	0
414	@Suuism why? university always helping #sarcasm	1
790	It seems that Erdogan sends his best regards to the EU #Sarcasm	1
2094	Well you just have to look... Don't you ?? #wrestling #SportsEntertainment #not #wwe #raw or #smackdown #co... https://t.co/FTCvaJyULT	0
2478	@PizzaExpress so ...still no response from @PizzaExpress #greatcustomerrelations #not	1
1352	@van_strael @NatGeo |We live in a world where even the neighbors look alien. #sarcasm	0
3666	"When a teacher says ""come in tomorrow morning for help"" but they are never in their classroom #wow #thanksforthehelp #not"	1
3781	Need to get back in to college.. #not #feeling #this	0
2277	My FIVE days of #Christmas shared.. #infosec #irony #hirefriday #humor http://t.co/xim9RZWvi9	0
273	#Irony dead? Why is this stupidest of memes still perpetuated?	1
3506	Feel bad, confused over NY cop controversy. That one is on camera. @michael brown @ferguson #Not so clear #Love your neighbor	0
522	Soccer game should be fun today...😂😂 #not	1
523	@salgovernale I know it was you Fredo. You broke my heart!	0
1922	@KSeaboldt The pace of KCRoyals activity at the Winter Meetings is giving me vertigo! #sarcasm	1
351	"Japan's #Abe #gets #the #mandate #he #wanted #â€"" #but #not the #recovery he wanted: Japan's Prime Minister Shinzo... http://t.co/Q9NTiflcO5"	0
3601	Follow friday is everyday. Help new ones so they feel good being on twitter.	0
2788	#Not #40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT: http://t.co/6sNBFNIirz http://t.co/JhxnPzuvhD	0
2974	Stop being the fan. And be the person blowing minds. #irony	1
3214	@georgenickss happy birthday young one, have a gooden lad!x	0
652	Just submitted my final paper of the semester. It's only a make-it or break-it on whether I pass the class. No big deal. 😑👎 #sarcasm	1
1992	My year is ending perfectly😂 #Not	1
3301	@JhaSanjay Those who failed to develop hair on their bald hear are talking abr development #irony	1
3550	never expected you would LIE as much as you do back when i first encountered you @RBRNetwork1 @BrianBullinger @goteamslots	0
2260	check it out! http://t.co/AMtMNUl9YN #sarcasm	0
2384	What a great person you are. #sarcasm	1
1557	@kaylz96 no , not anymore. 😣	0
2917	@ADavies_10: @arnie_4 great seing u mate, thanks for the cheap shot 😉 safe trip back 🍻🍻||Dry train why we lost 😂😂😂😂😂 #not	1
169	@SouthamptonFC @LFC @SkySports Again fans come second. Thanks again #not	1
3556	its only been 30 mins in class n i already wana kio myself #not.a.mornin.person	0
963	@XboxSupport hello, can you give me an guess when Xbox core services will be fixed?	0
946	#FEMALECONDOMS  |#herpes is #not #curable, it #can #be #managed.. http://t.co/0Y1t0CNyZx	0
463	probably going to fail tomorrow yayy #sarcasm #GlobalArtistHMA #MTVStars One Direction	1
1656	Sessions!! #why #not #scary #canary #sydney #australia by lavin56 http://t.co/RS4WSrpsMJ http://t.co/EWBWx6ZIn3	0
329	@ClimateGroup Tried to cut and paste a tweet from SA Mining where they got GO Green Consulting ... it's in my timeline. #irony	1
1514	@bmw937 stoked...#not	1
2161	@MericaMcFreedom @Salon Because Bill makes too much money making speeches now and he's so honest :) #sarcasm	1
368	@Bad_Cat_ Wow, that is just so funny... #not	1
3309	@LaurenDye2 iv not even started😩 think I'm just going to get the parents and babies something, the fam is multiplying too quickly 😔	0
2887	Check out my latest blog post on MyFairDaily: Pins That Really Work!!! http://t.co/6e4lh0Wjjj #lbloggers #lifestyle #pinterest #triedandtrue	0
3690	Bored? Check out> @dailypotatonews newest article - each word is linked to a ridiculous website! Try it out! http://t.co/FsERGoBKnq	0
3571	#CDC: #Not #Enough #Patients #Getting #Flu #Shots #This #Year: (HealthDay News) – Fewer than half of Americans have... http://t.co/dJAYXiFFQA	0
773	They are still trying to decide if it's terrorism?? OMG! #sydneysiege	0
2430	"@anna_krystyna: "" It's the freshman semester of my first year..."" #ohanya #finalsamiright"	0
3430	They have #not #been seen www.MonsterMMORPG. com since. gist by #MonsterMMORPG #darumaka	0
3005	Who ever thought moving in the middle of December would be so peaceful? #sarcasm	1
499	CIA report highlighting the stark differences b/t the present & former administrations' approach to nat'l security. #sarcasm	1
2402	"The late Howie Carr wd be amused to see Granny Warren putting the wood to a ""bow-tied bum kisser"" #irony"	1
436	@AlTruda73 @TMJ4Steve Didn't Carolina beat Tampa Bay? the picks sheet has TB winning.	0
366	"@BaniHillal ""i feel bad for the American people, now we should invade their country in kill their children so we can save them"" #sarcasm"	1
2153	So excited for a whole new episode RHOA love this show!!!!!	0
277	@Jaee_ThaPrince I need a spot for my birthday	0
3071	@wizkhalifa: Tried to spell beeyotch and iPhone made me spell Beyoncé. That's fire.	0
2659	Hope everyone is having a lovely Marxist Christmas #not	1
1547	I can't wait to jump in my bed tonight and sleep!😴 #sotired	0
408	Gonna need K-State to play a little better but loving seeing this team in action with beckthies http://t.co/8ofONvoqcN	0
2647	btw, dummy, 140 limits @RBRNetwork1 @1_Free_Man @TheLexZane @Anan_VII @ABPT_Rocket @kusun0	0
1928	Who dares to play this game? Lol #Shots #Sex #Fine #Tipsy #Drunk #Dead 😂 #Sarcasm #NeedAGoodLaugh http://t.co/ETKxZpfv5X	0
2345	The excitement for #EVC14. |Follow @EVC_India, answer simple questions and win passes for the gig. |#GetEnchanted http://t.co/neaZKoIv7t	0
845	I was wrong when I thought I will find a way that doesn't lead 2 you	0
